번호,제품명,용량,가격,세부스펙,이미지,상품주소
335,트랜센드 MTE110S M.2 NVMe,2TB,"877,000","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 1,700MB/s / 순차쓰기 : 900MB/s / 읽기IOPS : 160K / 쓰기IOPS : 140K / [지원기능] HMB / TRIM / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 360만 / TBW : 200TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.58mm / 8g / [기타] 25년 8월부로 메모리타입 변경 (TLC→QLC) 닫기",https://img.danuri.io/catalog-image/079/242/006/2c598f48136c4f91a00a8e3161bc852f.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=17549690&cate=112760
336,트랜센드 MTE110S M.2 NVMe,1TB,"459,610","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 1,700MB/s / 순차쓰기 : 900MB/s / 읽기IOPS : 160K / 쓰기IOPS : 140K / [지원기능] HMB / TRIM / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 360만 / TBW : 200TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.58mm / 8g / [기타] 25년 8월부로 메모리타입 변경 (TLC→QLC) 닫기",https://img.danuri.io/catalog-image/079/242/006/2c598f48136c4f91a00a8e3161bc852f.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=6938251&cate=112760
337,트랜센드 MTE110S M.2 NVMe,512GB,"194,580","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 1,700MB/s / 순차쓰기 : 900MB/s / 읽기IOPS : 160K / 쓰기IOPS : 140K / [지원기능] HMB / TRIM / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 360만 / TBW : 200TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.58mm / 8g / [기타] 25년 8월부로 메모리타입 변경 (TLC→QLC) 닫기",https://img.danuri.io/catalog-image/079/242/006/2c598f48136c4f91a00a8e3161bc852f.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=6242079&cate=112760
338,트랜센드 MTE110S M.2 NVMe,256GB,"157,000","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 1,700MB/s / 순차쓰기 : 900MB/s / 읽기IOPS : 160K / 쓰기IOPS : 140K / [지원기능] HMB / TRIM / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 360만 / TBW : 200TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.58mm / 8g / [기타] 25년 8월부로 메모리타입 변경 (TLC→QLC) 닫기",https://img.danuri.io/catalog-image/079/242/006/2c598f48136c4f91a00a8e3161bc852f.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=6242075&cate=112760
339,트랜센드 SSD220S,480GB,"199,980","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 500MB/s / 순차쓰기 : 350MB/s / 읽기IOPS : 최대 28K / 쓰기IOPS : 최대 75K / [지원기능] GC / S.M.A.R.T / SLC캐싱 / TRIM / DEVSLP / 전용 S/W / [환경특성] MTBF : 100만 / TBW : 40TB / A/S기간 : 제한보증 , 3년 / 두께 : 6.8mm / 45g 닫기",https://img.danuri.io/catalog-image/615/091/004/25d844fe24564ffba7f5b168c3272546.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=3975334&cate=112760
340,트랜센드 SSD220S,240GB,"96,000","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 500MB/s / 순차쓰기 : 350MB/s / 읽기IOPS : 최대 28K / 쓰기IOPS : 최대 75K / [지원기능] GC / S.M.A.R.T / SLC캐싱 / TRIM / DEVSLP / 전용 S/W / [환경특성] MTBF : 100만 / TBW : 40TB / A/S기간 : 제한보증 , 3년 / 두께 : 6.8mm / 45g 닫기",https://img.danuri.io/catalog-image/615/091/004/25d844fe24564ffba7f5b168c3272546.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=3975348&cate=112760
341,Western Digital WD Green SN350 M.2 NVMe,2TB,"522,420","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : WD / [성능] 순차읽기 : 3,200MB/s / 순차쓰기 : 2,500MB/s / 읽기IOPS : 300K / 쓰기IOPS : 400K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 100만 / TBW : 100TB / A/S기간 : 3년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 7.5g 닫기",https://img.danuri.io/catalog-image/613/712/015/54ce13097f734cf3aa10d3d837eaa3d9.jpg?shrink=130:130&_v=20260921080441,https://prod.danawa.com/info/?pcode=15712556&cate=112760
342,Western Digital WD Green SN350 M.2 NVMe,1TB,"252,980","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : WD / [성능] 순차읽기 : 3,200MB/s / 순차쓰기 : 2,500MB/s / 읽기IOPS : 300K / 쓰기IOPS : 400K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 100만 / TBW : 100TB / A/S기간 : 3년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 7.5g 닫기",https://img.danuri.io/catalog-image/613/712/015/54ce13097f734cf3aa10d3d837eaa3d9.jpg?shrink=130:130&_v=20260921080441,https://prod.danawa.com/info/?pcode=15712613&cate=112760
343,Western Digital WD Green SN350 M.2 NVMe,500GB,"188,500","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : WD / [성능] 순차읽기 : 3,200MB/s / 순차쓰기 : 2,500MB/s / 읽기IOPS : 300K / 쓰기IOPS : 400K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 100만 / TBW : 100TB / A/S기간 : 3년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 7.5g 닫기",https://img.danuri.io/catalog-image/613/712/015/54ce13097f734cf3aa10d3d837eaa3d9.jpg?shrink=130:130&_v=20260921080441,https://prod.danawa.com/info/?pcode=20020220&cate=112760
344,Western Digital WD Green SN350 M.2 NVMe,250GB,"107,000","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : WD / [성능] 순차읽기 : 3,200MB/s / 순차쓰기 : 2,500MB/s / 읽기IOPS : 300K / 쓰기IOPS : 400K / [지원기능] HMB / TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 100만 / TBW : 100TB / A/S기간 : 3년 , 제한보증 / 방열판 미포함 / 두께 : 2.38mm / 7.5g 닫기",https://img.danuri.io/catalog-image/613/712/015/54ce13097f734cf3aa10d3d837eaa3d9.jpg?shrink=130:130&_v=20260921080441,https://prod.danawa.com/info/?pcode=20020157&cate=112760
345,트랜센드 MTS420S M.2 2242 SATA,480GB,"214,980","M.2 (2242) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 500MB/s / 순차쓰기 : 430MB/s / 읽기IOPS : 40K / 쓰기IOPS : 75K / [지원기능] TRIM / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 80TB / A/S기간 : 제한보증 , 3년 / 두께 : 3.58mm 닫기",https://img.danuri.io/catalog-image/280/847/015/977e4eaeb14245e59baff5bba675e855.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=15847289&cate=112760
346,트랜센드 MTS420S M.2 2242 SATA,240GB,"100,000","M.2 (2242) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 500MB/s / 순차쓰기 : 430MB/s / 읽기IOPS : 40K / 쓰기IOPS : 75K / [지원기능] TRIM / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 80TB / A/S기간 : 제한보증 , 3년 / 두께 : 3.58mm 닫기",https://img.danuri.io/catalog-image/280/847/015/977e4eaeb14245e59baff5bba675e855.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=15847280&cate=112760
347,GIGABYTE Gen3 M.2 NVMe 제이씨현,512GB,"142,990","M.2 (2280) / PCIe3.0x4 (32GT/s) / TLC / 컨트롤러 : Realtek / [성능] 순차읽기 : 1,900MB/s / 순차쓰기 : 1,200MB/s / 읽기IOPS : 39K / 쓰기IOPS : 200K / [지원기능] S.M.A.R.T / TRIM / HMB / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 160TB / A/S기간 : 제한보증 , 3년 / 방열판 미포함 / 두께 : 2.3mm 닫기",https://img.danuri.io/catalog-image/414/005/102/70fb5b87eade4875986bc23030d77ebb.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=102005414&cate=112760
348,PATRIOT P220 QLC,2TB,"540,000","6.4cm(2.5형) / SATA3 (6Gb/s) / QLC / 컨트롤러 : Maxio / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 500MB/s / 읽기IOPS : 50K / 쓰기IOPS : 50K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 480TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 53g 닫기",https://img.danuri.io/catalog-image/521/509/076/32e4b762381f48fa9052565d087c098f.jpg?shrink=130:130&_v=20260921081103,https://prod.danawa.com/info/?pcode=76509536&cate=112760
349,PATRIOT P220 QLC,1TB,"263,000","6.4cm(2.5형) / SATA3 (6Gb/s) / QLC / 컨트롤러 : Maxio / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 500MB/s / 읽기IOPS : 50K / 쓰기IOPS : 50K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 480TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 53g 닫기",https://img.danuri.io/catalog-image/521/509/076/32e4b762381f48fa9052565d087c098f.jpg?shrink=130:130&_v=20260921081103,https://prod.danawa.com/info/?pcode=76509521&cate=112760
350,PATRIOT P220 QLC,512GB,"154,980","6.4cm(2.5형) / SATA3 (6Gb/s) / QLC / 컨트롤러 : Maxio / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 500MB/s / 읽기IOPS : 50K / 쓰기IOPS : 50K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 480TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 53g 닫기",https://img.danuri.io/catalog-image/521/509/076/32e4b762381f48fa9052565d087c098f.jpg?shrink=130:130&_v=20260921081103,https://prod.danawa.com/info/?pcode=76509518&cate=112760
351,PATRIOT P220 QLC,256GB,"82,480","6.4cm(2.5형) / SATA3 (6Gb/s) / QLC / 컨트롤러 : Maxio / [성능] 순차읽기 : 550MB/s / 순차쓰기 : 500MB/s / 읽기IOPS : 50K / 쓰기IOPS : 50K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 480TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm / 53g 닫기",https://img.danuri.io/catalog-image/521/509/076/32e4b762381f48fa9052565d087c098f.jpg?shrink=130:130&_v=20260921081103,https://prod.danawa.com/info/?pcode=76509512&cate=112760
352,TeamGroup MP33 M.2 NVMe 서린,1TB,"250,840","M.2 (2280) / PCIe3.0x4 (32GT/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 1,800MB/s / 순차쓰기 : 1,500MB/s / [지원기능] HMB / TRIM / ECC / SLC캐싱 / GC / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 240TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.8mm / 6g 닫기",https://img.danuri.io/catalog-image/023/325/104/2628e03422d34446987a86ea68642999.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=104325023&cate=112760
353,TeamGroup MP33 M.2 NVMe 서린,512GB,"157,500","M.2 (2280) / PCIe3.0x4 (32GT/s) / TLC / 컨트롤러 : 기타 / [성능] 순차읽기 : 1,800MB/s / 순차쓰기 : 1,500MB/s / [지원기능] HMB / TRIM / ECC / SLC캐싱 / GC / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 240TB / A/S기간 : 5년 , 제한보증 / 방열판 미포함 / 두께 : 3.8mm / 6g 닫기",https://img.danuri.io/catalog-image/023/325/104/2628e03422d34446987a86ea68642999.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=104325029&cate=112760
354,Western Digital WD Blue SA510 M.2 SATA,2TB,"387,000","M.2 (2280) / SATA3 (6Gb/s) / TLC / 컨트롤러 : WD / [성능] 순차읽기 : 560MB/s / 순차쓰기 : 520MB/s / 읽기IOPS : 90K / 쓰기IOPS : 82K / [환경특성] MTBF : 175만시간 / TBW : 400TB / A/S기간 : 5년 , 제한보증 / 두께 : 2.38mm / 4.8g 닫기",https://img.danuri.io/catalog-image/130/143/017/8f353f7703e94202838eca9a17f3b85f.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=93070559&cate=112760
355,Western Digital WD Blue SA510 M.2 SATA,1TB,"275,330","M.2 (2280) / SATA3 (6Gb/s) / TLC / 컨트롤러 : WD / [성능] 순차읽기 : 560MB/s / 순차쓰기 : 520MB/s / 읽기IOPS : 90K / 쓰기IOPS : 82K / [환경특성] MTBF : 175만시간 / TBW : 400TB / A/S기간 : 5년 , 제한보증 / 두께 : 2.38mm / 4.8g 닫기",https://img.danuri.io/catalog-image/130/143/017/8f353f7703e94202838eca9a17f3b85f.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=17143130&cate=112760
356,Western Digital WD Blue SA510 M.2 SATA,500GB,"204,000","M.2 (2280) / SATA3 (6Gb/s) / TLC / 컨트롤러 : WD / [성능] 순차읽기 : 560MB/s / 순차쓰기 : 520MB/s / 읽기IOPS : 90K / 쓰기IOPS : 82K / [환경특성] MTBF : 175만시간 / TBW : 400TB / A/S기간 : 5년 , 제한보증 / 두께 : 2.38mm / 4.8g 닫기",https://img.danuri.io/catalog-image/130/143/017/8f353f7703e94202838eca9a17f3b85f.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=17143169&cate=112760
357,Western Digital WD Blue SA510 M.2 SATA,250GB,"188,000","M.2 (2280) / SATA3 (6Gb/s) / TLC / 컨트롤러 : WD / [성능] 순차읽기 : 560MB/s / 순차쓰기 : 520MB/s / 읽기IOPS : 90K / 쓰기IOPS : 82K / [환경특성] MTBF : 175만시간 / TBW : 400TB / A/S기간 : 5년 , 제한보증 / 두께 : 2.38mm / 4.8g 닫기",https://img.danuri.io/catalog-image/130/143/017/8f353f7703e94202838eca9a17f3b85f.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=17143181&cate=112760
358,타무즈 GK300,256GB,"70,000","6.4cm(2.5형) / SATA3 (6Gb/s) / TLC(토글) / 컨트롤러 : ASolid AS2258 / [성능] 순차읽기 : 300MB/s / 순차쓰기 : 200MB/s / 읽기IOPS : 30K / 쓰기IOPS : 40K / [지원기능] TRIM / ECC / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 30TB / A/S기간 : 3년 , 제한보증 / 두께 : 7mm 닫기",https://img.danuri.io/catalog-image/717/708/011/05e7bc4c8600473d9e3e6cca717a8379.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=9496839&cate=112760
359,GIGABYTE Gen3 2500E M.2 NVMe 피씨디렉트,500GB,"134,220","M.2 (2280) / PCIe3.0x4 (32GT/s) / QLC / 컨트롤러 : 파이슨 / [성능] 순차읽기 : 2,300MB/s / 순차쓰기 : 1,500MB/s / 읽기IOPS : 60K / 쓰기IOPS : 240K / [지원기능] TRIM / HMB / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 120TB / A/S기간 : 3년 , 제한보증 / 방열판 미포함 / 두께 : 2.3mm 닫기",https://img.danuri.io/catalog-image/581/986/031/b42f5aff24874c89ba98cc352eda03dc.jpg?shrink=130:130&_v=20260921135213,https://prod.danawa.com/info/?pcode=31986581&cate=112760
360,Sandisk Optimus GX PRO 850X 히트싱크 M.2 NVMe,4TB,"1,739,970","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 2GB / 컨트롤러 : WD / [성능] 순차읽기 : 7,300MB/s / 순차쓰기 : 6,600MB/s / 읽기IOPS : 1,200K / 쓰기IOPS : 1,100K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 175만 / TBW : 1,200TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 8.9mm / 24g 닫기",https://img.danuri.io/catalog-image/191/668/122/d665498679e544aa916e7268066a7b9d.jpeg?shrink=130:130&_v=20260921080456,https://prod.danawa.com/info/?pcode=122668158&cate=112760
361,Sandisk Optimus GX PRO 850X 히트싱크 M.2 NVMe,2TB,"929,970","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 2GB / 컨트롤러 : WD / [성능] 순차읽기 : 7,300MB/s / 순차쓰기 : 6,600MB/s / 읽기IOPS : 1,200K / 쓰기IOPS : 1,100K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 175만 / TBW : 1,200TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 8.9mm / 24g 닫기",https://img.danuri.io/catalog-image/191/668/122/d665498679e544aa916e7268066a7b9d.jpeg?shrink=130:130&_v=20260921080456,https://prod.danawa.com/info/?pcode=122668191&cate=112760
362,Sandisk Optimus GX PRO 850X 히트싱크 M.2 NVMe,1TB,"494,880","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 2GB / 컨트롤러 : WD / [성능] 순차읽기 : 7,300MB/s / 순차쓰기 : 6,600MB/s / 읽기IOPS : 1,200K / 쓰기IOPS : 1,100K / [지원기능] TRIM / SLC캐싱 / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 175만 / TBW : 1,200TB / PS5 호환 / A/S기간 : 제한보증 , 5년 / 방열판 포함 / 두께 : 8.9mm / 24g 닫기",https://img.danuri.io/catalog-image/191/668/122/d665498679e544aa916e7268066a7b9d.jpeg?shrink=130:130&_v=20260921080456,https://prod.danawa.com/info/?pcode=122668205&cate=112760
363,트랜센드 MTE250H M.2 NVMe,2TB,"1,059,980","M.2 (2280) / PCIe4.0x4 (64GT/s) / DRAM 탑재 / 컨트롤러 : 기타 / [성능] 순차읽기 : 7,100MB/s / 순차쓰기 : 6,500MB/s / 읽기IOPS : 530K / 쓰기IOPS : 420K / [지원기능] TRIM / ECC / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 300만 / TBW : 1,560TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 포함 / 두께 : 9.2mm / 34g 닫기",https://img.danuri.io/catalog-image/717/581/018/ead292aad79d45edb3c63fe6d86c587d.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=18581717&cate=112760
364,트랜센드 MTE250H M.2 NVMe,1TB,"764,980","M.2 (2280) / PCIe4.0x4 (64GT/s) / DRAM 탑재 / 컨트롤러 : 기타 / [성능] 순차읽기 : 7,100MB/s / 순차쓰기 : 6,500MB/s / 읽기IOPS : 530K / 쓰기IOPS : 420K / [지원기능] TRIM / ECC / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 300만 / TBW : 1,560TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 포함 / 두께 : 9.2mm / 34g 닫기",https://img.danuri.io/catalog-image/717/581/018/ead292aad79d45edb3c63fe6d86c587d.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=18581684&cate=112760
365,타무즈 GKX570 mSATA 벌크,256GB,"118,300",Mini SATA(mSATA) / SATA3 (6Gb/s) / MLC / 컨트롤러 : ASolid AS2258 / [성능] 순차읽기 : 200MB/s / 순차쓰기 : 190MB/s / [지원기능] TRIM / ECC / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 150만 / TBW : 60TB / A/S기간 : 3년 / 두께 : 3.5mm / 8.5g 닫기,https://img.danuri.io/catalog-image/824/033/010/ec49d3069148461e9c4eb750a2aa9bda.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=10033884&cate=112760
366,ADATA LEGEND 960 M.2 NVMe,2TB,"612,600","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 2GB / 컨트롤러 : 실리콘모션 SM2264 / [성능] 순차읽기 : 7,400MB/s / 순차쓰기 : 6,800MB/s / 읽기IOPS : 750K / 쓰기IOPS : 630K / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / ECC / AES 암호화 / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 1,560TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 포함 / 두께 : 4.68mm / 11g 닫기",https://img.danuri.io/catalog-image/151/146/020/ee58e214c8ef41f6a3af77b6e2602f8b.jpg?shrink=130:130&_v=20260921081059,https://prod.danawa.com/info/?pcode=20146151&cate=112760
367,ADATA LEGEND 960 M.2 NVMe,1TB,"355,000","M.2 (2280) / PCIe4.0x4 (64GT/s) / TLC / DRAM 탑재 / DDR4 2GB / 컨트롤러 : 실리콘모션 SM2264 / [성능] 순차읽기 : 7,400MB/s / 순차쓰기 : 6,800MB/s / 읽기IOPS : 750K / 쓰기IOPS : 630K / [지원기능] TRIM / S.M.A.R.T / SLC캐싱 / ECC / AES 암호화 / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 1,560TB / PS5 호환 / A/S기간 : 5년 , 제한보증 / 방열판 포함 / 두께 : 4.68mm / 11g 닫기",https://img.danuri.io/catalog-image/151/146/020/ee58e214c8ef41f6a3af77b6e2602f8b.jpg?shrink=130:130&_v=20260921081059,https://prod.danawa.com/info/?pcode=20146127&cate=112760
368,트랜센드 MTE410S M.2 2242 NVMe,2TB,"971,710","M.2 (2242) / PCIe4.0x4 (64GT/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 5,000MB/s / 순차쓰기 : 4,300MB/s / 읽기IOPS : 570K / 쓰기IOPS : 700K / [지원기능] TRIM / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 1,200TB / A/S기간 : 제한보증 , 5년 / 방열판 미포함 / 두께 : 2.23mm / 5g 닫기",https://img.danuri.io/catalog-image/455/673/032/6ba2e1d29c3e4dc7b20753379ac3a9f4.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=32673455&cate=112760
369,트랜센드 MTE410S M.2 2242 NVMe,1TB,"494,500","M.2 (2242) / PCIe4.0x4 (64GT/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 5,000MB/s / 순차쓰기 : 4,300MB/s / 읽기IOPS : 570K / 쓰기IOPS : 700K / [지원기능] TRIM / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 1,200TB / A/S기간 : 제한보증 , 5년 / 방열판 미포함 / 두께 : 2.23mm / 5g 닫기",https://img.danuri.io/catalog-image/455/673/032/6ba2e1d29c3e4dc7b20753379ac3a9f4.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=32682920&cate=112760
370,트랜센드 MTE410S M.2 2242 NVMe,512GB,"268,490","M.2 (2242) / PCIe4.0x4 (64GT/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 5,000MB/s / 순차쓰기 : 4,300MB/s / 읽기IOPS : 570K / 쓰기IOPS : 700K / [지원기능] TRIM / SLC캐싱 / GC / S.M.A.R.T / 전용 S/W / [환경특성] MTBF : 200만 / TBW : 1,200TB / A/S기간 : 제한보증 , 5년 / 방열판 미포함 / 두께 : 2.23mm / 5g 닫기",https://img.danuri.io/catalog-image/455/673/032/6ba2e1d29c3e4dc7b20753379ac3a9f4.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=32690744&cate=112760
371,AGI AI238,1TB,"225,000","6.4cm(2.5형) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 530MB/s / 순차쓰기 : 510MB/s / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 300TB / A/S기간 : 3년 , 제한보증 닫기",https://img.danuri.io/catalog-image/355/679/122/e964ee17d5b348849ed05df289737c3b.jpeg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=122679334&cate=112760
372,AGI AI238,512GB,"129,000","6.4cm(2.5형) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 530MB/s / 순차쓰기 : 510MB/s / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 300TB / A/S기간 : 3년 , 제한보증 닫기",https://img.danuri.io/catalog-image/355/679/122/e964ee17d5b348849ed05df289737c3b.jpeg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=122679355&cate=112760
373,AGI AI238,256GB,"70,000","6.4cm(2.5형) / SATA3 (6Gb/s) / 컨트롤러 : 기타 / [성능] 순차읽기 : 530MB/s / 순차쓰기 : 510MB/s / [지원기능] TRIM / ECC / SLC캐싱 / S.M.A.R.T / [환경특성] MTBF : 150만 / TBW : 300TB / A/S기간 : 3년 , 제한보증 닫기",https://img.danuri.io/catalog-image/355/679/122/e964ee17d5b348849ed05df289737c3b.jpeg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=122679370&cate=112760
